id,package_name,av. rating,total_reviews,total_sentences,# IG,IG,# IS,IS,# PD,PD,# FR,FR,# O,O,App,GUI,Contents,Pricing,Feature/Functionality,Improvement,Update/Version,Resources,Security,Download,Model,Company,Other,#PD_App,PD + App,#PD_GUI,PD + GUI,#PD_Contents,PD + Contents,#PD_Pricing,PD + Pricing,#PD_Feature/Functionality,PD + Feature/Functionality,#PD_Improvement,PD + Improvement,#PD_Update/Version,PD + Update/Version,#PD_Resources,PD + Resources,#PD_Security,PD + Security,#PD_Download,PD + Download,#PD_Model,PD + Model,#PD_Company,PD + Company,#PD_Other,PD + Other,#FR_App,FR + App,#FR_GUI,FR + GUI,#FR_Contents,FR + Contents,#FR_Pricing,FR + Pricing,#FR_Feature/Functionality,FR + Feature/Functionality,#FR_Improvement,FR + Improvement,#FR_Update/Version,FR + Update/Version,#FR_Resources,FR + Resources,#FR_Security,FR + Security,#FR_Download,FR + Download,#FR_Model,FR + Model,#FR_Company,FR + Company,#FR_Other,FR + Other
1628,org.cprados.wificellmanager,3.183673469,147,349,27,0.183673469,7,0.047619048,41,0.278911565,14,0.095238095,260,1.768707483,100,22,20,0,203,1,29,59,1,0,42,0,82,15,0.102040816,3,0.020408163,4,0.027210884,0,0,41,0.278911565,0,0,4,0.027210884,6,0.040816327,0,0,0,0,8,0.054421769,0,0,0,0,6,0.040816327,0,0,2,0.013605442,0,0,13,0.088435374,0,0,1,0.006802721,5,0.034013605,0,0,0,0,1,0.006802721,0,0,1,0.006802721
1644,com.simplemobiletools.gallery,4.333333333,48,116,12,0.25,0,0,5,0.104166667,8,0.166666667,91,1.895833333,37,30,8,2,65,4,7,0,2,2,5,1,27,3,0.0625,2,0.041666667,0,0,0,0,4,0.083333333,0,0,0,0,0,0,0,0,0,0,1,0.020833333,0,0,1,0.020833333,1,0.020833333,2,0.041666667,1,0.020833333,0,0,7,0.145833333,1,0.020833333,1,0.020833333,0,0,0,0,0,0,0,0,0,0,1,0.020833333
1649,com.unleashyouradventure.swaccess,4.159090909,44,86,6,0.136363636,0,0,10,0.227272727,4,0.090909091,66,1.5,35,11,4,1,36,3,3,0,1,4,2,0,26,5,0.113636364,4,0.090909091,0,0,0,0,8,0.181818182,0,0,0,0,0,0,0,0,1,0.022727273,0,0,0,0,1,0.022727273,1,0.022727273,0,0,0,0,0,0,4,0.090909091,1,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,com.unleashyouradventure.swaccess,3.942857143,70,112,3,0.042857143,2,0.028571429,12,0.171428571,4,0.057142857,91,1.3,41,6,6,4,56,4,0,0,0,11,2,0,26,6,0.085714286,0,0,2,0.028571429,0,0,9,0.128571429,0,0,0,0,0,0,0,0,3,0.042857143,1,0.014285714,0,0,1,0.014285714,1,0.014285714,1,0.014285714,0,0,0,0,4,0.057142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,de.onyxbits.textfiction,4.193877551,196,514,31,0.158163265,13,0.066326531,41,0.209183673,29,0.147959184,400,2.040816327,145,61,26,5,262,8,11,0,0,28,29,0,148,10,0.051020408,3,0.015306122,3,0.015306122,0,0,34,0.173469388,0,0,1,0.005102041,0,0,0,0,10,0.051020408,2,0.010204082,0,0,3,0.015306122,8,0.040816327,3,0.015306122,1,0.005102041,0,0,27,0.137755102,1,0.005102041,1,0.005102041,0,0,0,0,0,0,3,0.015306122,0,0,1,0.005102041
1657,org.evilsoft.pathfinder.reference,4.7125,320,669,58,0.18125,11,0.034375,22,0.06875,78,0.24375,500,1.5625,240,100,70,20,349,20,61,1,0,8,16,1,154,8,0.025,4,0.0125,0,0,1,0.003125,16,0.05,2,0.00625,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00625,21,0.065625,22,0.06875,20,0.0625,0,0,71,0.221875,4,0.0125,12,0.0375,0,0,0,0,0,0,0,0,0,0,2,0.00625
1664,com.gh4a,4.2,85,173,12,0.141176471,4,0.047058824,11,0.129411765,17,0.2,129,1.517647059,44,36,5,1,91,7,2,1,3,3,4,0,53,4,0.047058824,4,0.047058824,1,0.011764706,0,0,10,0.117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.058823529,3,0.035294118,2,0.023529412,0,0,14,0.164705882,1,0.011764706,0,0,0,0,1,0.011764706,1,0.011764706,0,0,0,0,2,0.023529412
1666,com.koushikdutta.superuser,4.34375,32,58,2,0.0625,1,0.03125,4,0.125,2,0.0625,49,1.53125,12,1,0,0,18,2,4,0,0,0,3,0,32,0,0,0,0,0,0,0,0,2,0.0625,0,0,2,0.0625,0,0,0,0,0,0,2,0.0625,0,0,1,0.03125,1,0.03125,0,0,0,0,0,0,2,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,com.koushikdutta.superuser,4.018181818,55,98,11,0.2,3,0.054545455,16,0.290909091,2,0.036363636,66,1.2,34,2,0,1,32,1,14,0,0,0,6,0,39,8,0.145454545,0,0,0,0,0,0,9,0.163636364,0,0,5,0.090909091,0,0,0,0,0,0,1,0.018181818,0,0,3,0.054545455,0,0,0,0,0,0,0,0,1,0.018181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.018181818
1668,com.koushikdutta.superuser,3.518604651,1720,2623,141,0.081976744,61,0.035465116,387,0.225,54,0.031395349,1980,1.151162791,606,83,43,8,1018,36,336,7,1,40,211,5,1089,101,0.05872093,17,0.009883721,6,0.003488372,0,0,293,0.170348837,1,0.000581395,111,0.064534884,0,0,0,0,13,0.00755814,51,0.029651163,1,0.000581395,33,0.019186047,20,0.011627907,2,0.001162791,3,0.001744186,0,0,51,0.029651163,2,0.001162791,16,0.009302326,0,0,0,0,1,0.000581395,2,0.001162791,0,0,1,0.000581395
1669,ca.mimic.apphangar,4.214285714,42,106,5,0.119047619,6,0.142857143,8,0.19047619,9,0.214285714,78,1.857142857,41,14,1,0,52,0,4,1,0,1,3,0,35,3,0.071428571,2,0.047619048,0,0,0,0,8,0.19047619,0,0,2,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,4,0.095238095,5,0.119047619,0,0,0,0,8,0.19047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.023809524
1670,ca.mimic.apphangar,3.8375,80,185,12,0.15,2,0.025,28,0.35,5,0.0625,138,1.725,79,26,2,2,102,2,14,1,0,3,11,1,49,14,0.175,6,0.075,1,0.0125,1,0.0125,27,0.3375,0,0,2,0.025,0,0,0,0,0,0,3,0.0375,0,0,0,0,1,0.0125,2,0.025,0,0,0,0,5,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,ca.mimic.apphangar,3.786516854,89,219,21,0.235955056,6,0.06741573,27,0.303370787,7,0.078651685,158,1.775280899,97,46,11,1,135,1,16,1,0,0,16,2,49,16,0.179775281,5,0.056179775,2,0.02247191,0,0,26,0.292134831,0,0,4,0.04494382,0,0,0,0,0,0,5,0.056179775,0,0,0,0,5,0.056179775,2,0.02247191,0,0,0,0,6,0.06741573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.011235955
1683,simple.reboot.com,4.244444444,270,524,19,0.07037037,7,0.025925926,34,0.125925926,23,0.085185185,441,1.633333333,124,62,6,1,215,11,67,0,1,4,36,1,212,10,0.037037037,5,0.018518519,0,0,0,0,33,0.122222222,0,0,9,0.033333333,0,0,0,0,1,0.003703704,5,0.018518519,0,0,0,0,7,0.025925926,9,0.033333333,1,0.003703704,0,0,22,0.081481481,0,0,4,0.014814815,0,0,0,0,0,0,4,0.014814815,0,0,0,0
1710,org.montrealtransit.android,4.71875,32,56,2,0.0625,0,0,4,0.125,1,0.03125,49,1.53125,24,1,2,0,25,5,0,0,0,0,0,0,16,2,0.0625,0,0,0,0,0,0,3,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03125,0,0,0,0,0,0,1,0.03125,1,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,com.zegoggles.smssync,3.522267206,494,1171,84,0.170040486,34,0.068825911,120,0.24291498,52,0.105263158,881,1.78340081,333,69,40,3,650,10,43,5,15,5,90,13,346,30,0.060728745,12,0.024291498,6,0.012145749,0,0,104,0.210526316,1,0.002024291,8,0.016194332,0,0,1,0.002024291,0,0,14,0.028340081,0,0,6,0.012145749,22,0.044534413,6,0.012145749,5,0.010121457,1,0.002024291,48,0.097165992,1,0.002024291,1,0.002024291,0,0,1,0.002024291,0,0,7,0.01417004,1,0.002024291,1,0.002024291
1740,com.zegoggles.smssync,4.671875,64,156,12,0.1875,2,0.03125,6,0.09375,4,0.0625,132,2.0625,75,9,4,1,68,1,2,0,2,1,22,1,38,3,0.046875,0,0,1,0.015625,0,0,3,0.046875,0,0,0,0,0,0,0,0,0,0,3,0.046875,0,0,1,0.015625,1,0.015625,1,0.015625,1,0.015625,0,0,4,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,com.zegoggles.smssync,3.753653445,1437,3416,244,0.169798191,64,0.04453723,346,0.240779402,139,0.096729297,2623,1.82533055,1043,197,107,20,1915,20,120,19,38,23,299,36,958,111,0.077244259,25,0.017397356,10,0.006958942,2,0.001391788,303,0.21085595,3,0.002087683,23,0.016005567,2,0.001391788,1,0.000695894,0,0,37,0.025748086,1,0.000695894,19,0.01322199,39,0.027139875,7,0.00487126,3,0.002087683,0,0,124,0.086290884,1,0.000695894,6,0.004175365,2,0.001391788,0,0,1,0.000695894,21,0.014613779,6,0.004175365,9,0.006263048
1743,net.cyclestreets,2.946428571,112,327,34,0.303571429,3,0.026785714,47,0.419642857,18,0.160714286,225,2.008928571,93,48,25,3,190,12,15,0,1,4,12,1,87,23,0.205357143,8,0.071428571,4,0.035714286,0,0,38,0.339285714,0,0,3,0.026785714,0,0,0,0,2,0.017857143,4,0.035714286,0,0,2,0.017857143,2,0.017857143,3,0.026785714,2,0.017857143,0,0,17,0.151785714,3,0.026785714,2,0.017857143,0,0,0,0,0,0,2,0.017857143,0,0,1,0.008928571
1761,com.numix.icons_circle,3.25,148,300,29,0.195945946,5,0.033783784,26,0.175675676,11,0.074324324,229,1.547297297,68,141,2,2,140,7,39,0,0,2,6,0,76,13,0.087837838,13,0.087837838,1,0.006756757,0,0,23,0.155405405,0,0,4,0.027027027,0,0,0,0,1,0.006756757,0,0,0,0,0,0,1,0.006756757,9,0.060810811,0,0,0,0,10,0.067567568,1,0.006756757,1,0.006756757,0,0,0,0,0,0,0,0,0,0,1,0.006756757
1762,com.numix.icons_circle,4.023622047,127,240,20,0.157480315,12,0.094488189,6,0.047244094,25,0.196850394,177,1.393700787,47,98,4,4,101,7,5,0,0,3,11,1,83,1,0.007874016,4,0.031496063,0,0,0,0,5,0.039370079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.062992126,16,0.125984252,2,0.015748031,0,0,22,0.173228346,1,0.007874016,1,0.007874016,0,0,0,0,0,0,3,0.023622047,0,0,2,0.015748031
1763,com.numix.icons_circle,3.865384615,364,610,49,0.134615385,15,0.041208791,25,0.068681319,50,0.137362637,471,1.293956044,139,233,12,13,261,3,34,1,0,8,51,5,217,10,0.027472527,8,0.021978022,0,0,1,0.002747253,23,0.063186813,0,0,0,0,0,0,0,0,0,0,2,0.005494505,0,0,0,0,22,0.06043956,39,0.107142857,1,0.002747253,0,0,49,0.134615385,0,0,6,0.016483516,0,0,0,0,0,0,6,0.016483516,1,0.002747253,0,0
1768,com.google.android.stardroid,3.987449799,1992,3934,262,0.131526104,57,0.028614458,307,0.154116466,124,0.062248996,3184,1.598393574,1465,556,246,17,1751,68,203,5,1,27,271,4,1206,96,0.048192771,41,0.020582329,28,0.014056225,1,0.000502008,276,0.138554217,1,0.000502008,27,0.013554217,0,0,0,0,2,0.001004016,51,0.02560241,0,0,13,0.006526104,52,0.026104418,35,0.017570281,14,0.007028112,1,0.000502008,109,0.054718876,8,0.004016064,11,0.005522088,0,0,0,0,1,0.000502008,13,0.006526104,0,0,5,0.00251004
1774,com.umang.dashnotifier,3.816964286,224,473,34,0.151785714,10,0.044642857,72,0.321428571,35,0.15625,322,1.4375,134,87,23,3,298,17,19,0,3,5,32,0,113,18,0.080357143,12,0.053571429,4,0.017857143,0,0,69,0.308035714,2,0.008928571,8,0.035714286,0,0,0,0,0,0,7,0.03125,0,0,2,0.008928571,12,0.053571429,10,0.044642857,1,0.004464286,1,0.004464286,33,0.147321429,2,0.008928571,1,0.004464286,0,0,0,0,0,0,2,0.008928571,0,0,2,0.008928571
1775,com.better.alarm,4.108108108,37,87,2,0.054054054,0,0,5,0.135135135,5,0.135135135,75,2.027027027,21,10,2,2,42,2,4,0,0,0,1,0,32,1,0.027027027,1,0.027027027,0,0,0,0,5,0.135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.027027027,1,0.027027027,0,0,5,0.135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,com.better.alarm,4.125461255,271,586,51,0.188191882,6,0.022140221,30,0.110701107,28,0.103321033,471,1.73800738,169,51,22,11,292,8,14,0,3,4,16,0,196,9,0.033210332,3,0.011070111,3,0.011070111,0,0,27,0.099630996,0,0,0,0,0,0,0,0,0,0,1,0.003690037,0,0,1,0.003690037,7,0.025830258,2,0.007380074,1,0.003690037,0,0,28,0.103321033,2,0.007380074,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,com.dozuki.ifixit,4.230290456,482,747,43,0.089211618,10,0.020746888,71,0.147302905,24,0.049792531,599,1.242738589,239,68,60,5,298,8,11,0,4,15,55,3,278,29,0.060165975,7,0.014522822,8,0.01659751,0,0,62,0.128630705,0,0,2,0.004149378,0,0,0,0,4,0.008298755,16,0.033195021,1,0.002074689,2,0.004149378,8,0.01659751,6,0.012448133,3,0.006224066,1,0.002074689,23,0.047717842,1,0.002074689,3,0.006224066,0,0,0,0,1,0.002074689,5,0.010373444,0,0,0,0
1785,com.termux,4.563909774,133,272,24,0.180451128,6,0.045112782,20,0.15037594,15,0.112781955,207,1.556390977,74,17,8,0,139,3,7,0,0,1,29,0,82,1,0.007518797,1,0.007518797,0,0,0,0,18,0.135338346,0,0,0,0,0,0,0,0,0,0,1,0.007518797,0,0,2,0.015037594,4,0.030075188,4,0.030075188,1,0.007518797,0,0,13,0.097744361,0,0,1,0.007518797,0,0,0,0,0,0,1,0.007518797,0,0,0,0
1786,com.u17od.upm,4.11627907,215,455,32,0.148837209,3,0.013953488,30,0.139534884,37,0.172093023,353,1.641860465,152,45,20,5,243,5,27,2,9,12,57,2,126,11,0.051162791,3,0.013953488,1,0.004651163,0,0,27,0.125581395,0,0,1,0.004651163,0,0,2,0.009302326,3,0.013953488,7,0.03255814,2,0.009302326,1,0.004651163,10,0.046511628,4,0.018604651,1,0.004651163,0,0,32,0.148837209,1,0.004651163,3,0.013953488,0,0,4,0.018604651,1,0.004651163,3,0.013953488,0,0,2,0.009302326
1796,de.ph1b.audiobook,4.35,100,240,20,0.2,1,0.01,26,0.26,15,0.15,178,1.78,70,39,3,7,138,3,9,2,0,2,7,0,61,6,0.06,4,0.04,0,0,1,0.01,23,0.23,0,0,3,0.03,1,0.01,0,0,0,0,1,0.01,0,0,2,0.02,3,0.03,1,0.01,0,0,0,0,14,0.14,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01
1797,de.ph1b.audiobook,3.978947368,95,229,16,0.168421053,5,0.052631579,20,0.210526316,18,0.189473684,170,1.789473684,62,29,5,9,137,5,19,0,0,0,5,0,63,10,0.105263158,3,0.031578947,0,0,0,0,18,0.189473684,0,0,5,0.052631579,0,0,0,0,0,0,1,0.010526316,0,0,1,0.010526316,3,0.031578947,3,0.031578947,1,0.010526316,0,0,18,0.189473684,0,0,1,0.010526316,0,0,0,0,0,0,1,0.010526316,0,0,0,0
1806,com.elsdoerfer.android.autostarts,2.693548387,62,147,7,0.112903226,3,0.048387097,37,0.596774194,5,0.080645161,95,1.532258065,50,18,6,1,92,2,11,0,0,2,25,0,26,12,0.193548387,4,0.064516129,0,0,0,0,35,0.564516129,0,0,2,0.032258065,0,0,0,0,0,0,8,0.129032258,0,0,0,0,3,0.048387097,1,0.016129032,1,0.016129032,0,0,5,0.080645161,0,0,0,0,0,0,0,0,0,0,3,0.048387097,0,0,0,0
1815,me.phh.superuser,4.048780488,41,86,7,0.170731707,2,0.048780488,10,0.243902439,5,0.12195122,62,1.512195122,10,13,3,2,56,3,13,0,0,0,6,0,23,2,0.048780488,3,0.073170732,1,0.024390244,0,0,10,0.243902439,0,0,1,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0,1,0.024390244,1,0.024390244,0,0,0,0,5,0.12195122,2,0.048780488,1,0.024390244,0,0,0,0,0,0,0,0,0,0,0,0
1819,com.daviancorp.android.mh4udatabase,4.537610619,452,981,63,0.139380531,12,0.026548673,94,0.207964602,139,0.307522124,673,1.488938053,306,148,132,7,531,19,33,4,0,8,17,0,268,34,0.075221239,18,0.039823009,10,0.022123894,0,0,90,0.199115044,0,0,2,0.004424779,0,0,0,0,1,0.002212389,7,0.015486726,0,0,1,0.002212389,32,0.07079646,34,0.075221239,33,0.07300885,0,0,125,0.276548673,6,0.013274336,7,0.015486726,0,0,0,0,0,0,1,0.002212389,0,0,7,0.015486726
1826,com.amaze.filemanager,3.529411765,34,79,7,0.205882353,3,0.088235294,13,0.382352941,14,0.411764706,42,1.235294118,21,17,0,0,52,3,11,0,0,0,4,0,13,4,0.117647059,1,0.029411765,0,0,0,0,11,0.323529412,0,0,4,0.117647059,0,0,0,0,0,0,2,0.058823529,0,0,0,0,3,0.088235294,3,0.088235294,0,0,0,0,14,0.411764706,1,0.029411765,1,0.029411765,0,0,0,0,0,0,1,0.029411765,0,0,0,0
1827,com.amaze.filemanager,4.266666667,60,155,5,0.083333333,1,0.016666667,6,0.1,12,0.2,131,2.183333333,32,21,1,2,83,3,4,0,0,4,4,1,56,1,0.016666667,1,0.016666667,0,0,0,0,6,0.1,1,0.016666667,1,0.016666667,0,0,0,0,1,0.016666667,0,0,0,0,0,0,2,0.033333333,3,0.05,0,0,0,0,11,0.183333333,1,0.016666667,0,0,0,0,0,0,1,0.016666667,0,0,0,0,1,0.016666667
1828,com.amaze.filemanager,3.931734317,542,1221,86,0.158671587,21,0.038745387,134,0.247232472,74,0.136531365,906,1.671586716,272,182,43,31,771,33,62,8,6,4,36,4,304,61,0.112546125,17,0.031365314,3,0.005535055,2,0.003690037,121,0.223247232,3,0.005535055,12,0.022140221,1,0.001845018,2,0.003690037,0,0,3,0.005535055,0,0,4,0.007380074,18,0.033210332,17,0.031365314,5,0.009225092,1,0.001845018,71,0.13099631,7,0.012915129,3,0.005535055,0,0,0,0,0,0,4,0.007380074,0,0,1,0.001845018
1834,com.Bisha.TI89EmuDonation,4.493243243,148,391,40,0.27027027,8,0.054054054,20,0.135135135,24,0.162162162,299,2.02027027,92,31,24,7,200,13,15,1,0,6,34,0,118,5,0.033783784,1,0.006756757,0,0,0,0,16,0.108108108,0,0,0,0,0,0,0,0,1,0.006756757,1,0.006756757,0,0,3,0.02027027,5,0.033783784,4,0.027027027,3,0.02027027,1,0.006756757,20,0.135135135,3,0.02027027,1,0.006756757,0,0,0,0,0,0,5,0.033783784,0,0,2,0.013513514
1835,com.Fashion.Designer.Girls.Games,3.450980392,204,279,27,0.132352941,4,0.019607843,17,0.083333333,4,0.019607843,227,1.112745098,64,11,9,2,64,4,2,0,0,13,0,0,152,4,0.019607843,3,0.014705882,0,0,0,0,16,0.078431373,0,0,0,0,0,0,0,0,2,0.009803922,0,0,0,0,1,0.004901961,0,0,0,0,0,0,0,0,2,0.009803922,1,0.004901961,0,0,0,0,0,0,1,0.004901961,0,0,0,0,1,0.004901961
1836,com.Write.Pictures.App,2.891025641,156,209,8,0.051282051,2,0.012820513,11,0.070512821,4,0.025641026,184,1.179487179,59,17,3,1,61,1,2,0,0,6,5,0,104,2,0.012820513,3,0.019230769,0,0,0,0,7,0.044871795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.025641026,4,0.025641026,0,0,0,0,0,0,4,0.025641026,0,0,1,0.006410256,0,0,0,0,1,0.006410256,0,0,0,0,0,0
1837,com.adobe.psmobile,4.246503497,1716,2236,94,0.054778555,14,0.008158508,75,0.043706294,54,0.031468531,1999,1.164918415,710,293,34,22,752,43,39,1,5,23,78,0,970,32,0.018648019,30,0.017482517,2,0.001165501,0,0,59,0.034382284,1,0.000582751,2,0.001165501,0,0,0,0,3,0.001748252,6,0.003496503,0,0,2,0.001165501,18,0.01048951,15,0.008741259,0,0,1,0.000582751,49,0.028554779,3,0.001748252,0,0,0,0,1,0.000582751,0,0,2,0.001165501,0,0,3,0.001748252
1838,com.adobe.psmobile,4.353503185,628,764,21,0.03343949,6,0.00955414,19,0.030254777,11,0.017515924,707,1.125796178,211,86,13,3,186,15,11,0,6,4,24,0,386,6,0.00955414,5,0.007961783,1,0.001592357,0,0,13,0.020700637,0,0,1,0.001592357,0,0,0,0,0,0,1,0.001592357,0,0,2,0.003184713,3,0.00477707,2,0.003184713,1,0.001592357,1,0.001592357,11,0.017515924,3,0.00477707,1,0.001592357,0,0,0,0,0,0,1,0.001592357,0,0,0,0
1848,com.aoemoji.keyboard.plugin.emojistyle.osemoji,3.315315315,111,184,10,0.09009009,1,0.009009009,23,0.207207207,9,0.081081081,141,1.27027027,58,23,2,1,79,1,7,0,0,17,25,0,65,10,0.09009009,7,0.063063063,0,0,0,0,22,0.198198198,0,0,2,0.018018018,0,0,0,0,2,0.018018018,5,0.045045045,0,0,1,0.009009009,6,0.054054054,1,0.009009009,1,0.009009009,1,0.009009009,9,0.081081081,0,0,2,0.018018018,0,0,0,0,1,0.009009009,1,0.009009009,0,0,0,0
1849,com.attidomobile.passwallet,2.1,60,138,5,0.083333333,7,0.116666667,22,0.366666667,8,0.133333333,96,1.6,49,24,13,3,72,2,2,0,0,9,7,0,41,9,0.15,4,0.066666667,1,0.016666667,0,0,20,0.333333333,0,0,0,0,0,0,0,0,4,0.066666667,1,0.016666667,0,0,1,0.016666667,2,0.033333333,3,0.05,1,0.016666667,1,0.016666667,7,0.116666667,1,0.016666667,0,0,0,0,0,0,0,0,2,0.033333333,0,0,1,0.016666667
1850,com.avuscapital.trading212,4.343915344,189,325,23,0.121693122,11,0.058201058,14,0.074074074,13,0.068783069,264,1.396825397,98,37,14,4,138,8,7,0,19,5,19,1,112,3,0.015873016,3,0.015873016,0,0,1,0.005291005,13,0.068783069,0,0,1,0.005291005,0,0,0,0,0,0,0,0,0,0,1,0.005291005,4,0.021164021,2,0.010582011,3,0.015873016,1,0.005291005,12,0.063492063,3,0.015873016,1,0.005291005,0,0,1,0.005291005,1,0.005291005,3,0.015873016,0,0,0,0
1852,com.babbel.mobile.android.en,3.272540984,488,814,60,0.12295082,21,0.043032787,35,0.071721311,54,0.110655738,644,1.319672131,216,37,32,96,305,20,15,0,1,13,5,1,310,15,0.030737705,4,0.008196721,2,0.004098361,2,0.004098361,27,0.055327869,0,0,2,0.004098361,0,0,0,0,1,0.00204918,0,0,0,0,5,0.010245902,15,0.030737705,2,0.004098361,3,0.006147541,11,0.022540984,49,0.100409836,0,0,2,0.004098361,0,0,0,0,0,0,2,0.004098361,0,0,2,0.004098361
1853,com.babbel.mobile.android.en,4.124579125,297,457,26,0.087542088,6,0.02020202,17,0.057239057,18,0.060606061,390,1.313131313,116,23,19,27,162,12,5,0,2,4,4,1,198,4,0.013468013,1,0.003367003,1,0.003367003,2,0.006734007,15,0.050505051,0,0,1,0.003367003,0,0,2,0.006734007,0,0,1,0.003367003,0,0,1,0.003367003,2,0.006734007,1,0.003367003,0,0,4,0.013468013,14,0.047138047,3,0.01010101,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003367003
1854,com.benkregal.chestsimulator,3.146179402,301,360,28,0.093023256,8,0.026578073,74,0.245847176,11,0.03654485,239,0.794019934,124,25,17,2,155,2,30,0,2,7,2,0,137,46,0.15282392,8,0.026578073,4,0.013289037,0,0,58,0.19269103,0,0,14,0.046511628,0,0,0,0,3,0.009966777,1,0.003322259,0,0,2,0.006644518,3,0.009966777,0,0,2,0.006644518,0,0,9,0.029900332,0,0,1,0.003322259,0,0,0,0,0,0,0,0,0,0,1,0.003322259
1855,com.best.photo.app.braces,3.919148936,235,265,10,0.042553191,2,0.008510638,12,0.05106383,9,0.038297872,232,0.987234043,105,28,6,0,70,2,0,0,1,9,0,0,109,4,0.017021277,2,0.008510638,0,0,0,0,8,0.034042553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.012765957,2,0.008510638,4,0.017021277,0,0,0,0,8,0.034042553,1,0.004255319,0,0,0,0,0,0,2,0.008510638,0,0,0,0,0,0
1856,com.best.photo.app.braces,3.091463415,164,185,10,0.06097561,1,0.006097561,16,0.097560976,3,0.018292683,155,0.945121951,47,15,7,0,50,0,0,0,0,8,0,0,93,3,0.018292683,3,0.018292683,3,0.018292683,0,0,12,0.073170732,0,0,0,0,0,0,0,0,1,0.006097561,0,0,0,0,1,0.006097561,1,0.006097561,1,0.006097561,0,0,0,0,3,0.018292683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,com.bloomberg.android.plus,1.965151515,660,1629,172,0.260606061,46,0.06969697,222,0.336363636,49,0.074242424,1140,1.727272727,508,331,65,8,830,48,451,4,2,6,73,7,327,122,0.184848485,43,0.065151515,7,0.010606061,2,0.003030303,165,0.25,4,0.006060606,59,0.089393939,1,0.001515152,0,0,1,0.001515152,15,0.022727273,1,0.001515152,6,0.009090909,12,0.018181818,12,0.018181818,5,0.007575758,0,0,45,0.068181818,1,0.001515152,14,0.021212121,0,0,0,0,1,0.001515152,1,0.001515152,0,0,2,0.003030303
1858,com.bloomberg.android.plus,1.984210526,190,450,41,0.215789474,15,0.078947368,64,0.336842105,9,0.047368421,321,1.689473684,172,78,15,5,208,19,114,2,1,3,45,3,94,45,0.236842105,10,0.052631579,1,0.005263158,0,0,42,0.221052632,0,0,18,0.094736842,1,0.005263158,0,0,1,0.005263158,11,0.057894737,1,0.005263158,0,0,2,0.010526316,1,0.005263158,0,0,1,0.005263158,8,0.042105263,3,0.015789474,3,0.015789474,0,0,0,0,0,0,0,0,0,0,1,0.005263158
1859,com.bottleworks.dailymoney,4.351485149,404,748,57,0.141089109,12,0.02970297,24,0.059405941,40,0.099009901,615,1.522277228,275,89,28,19,310,21,10,1,32,4,30,3,255,7,0.017326733,4,0.00990099,4,0.00990099,0,0,19,0.047029703,0,0,1,0.002475248,0,0,3,0.007425743,0,0,3,0.007425743,0,0,2,0.004950495,14,0.034653465,7,0.017326733,2,0.004950495,0,0,36,0.089108911,3,0.007425743,3,0.007425743,0,0,2,0.004950495,0,0,3,0.007425743,0,0,1,0.002475248
1861,com.cepmuvakkit.times,3.947368421,76,116,5,0.065789474,4,0.052631579,8,0.105263158,1,0.013157895,98,1.289473684,29,9,2,0,40,1,1,0,0,0,2,0,62,3,0.039473684,1,0.013157895,0,0,0,0,8,0.105263158,0,0,0,0,0,0,0,0,0,0,1,0.013157895,0,0,0,0,1,0.013157895,0,0,0,0,0,0,1,0.013157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,com.creaturecorp.kidscashregistergrocery,4.223684211,152,163,10,0.065789474,6,0.039473684,4,0.026315789,0,0,143,0.940789474,56,4,3,1,33,1,0,0,0,4,0,0,85,4,0.026315789,0,0,0,0,0,0,3,0.019736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
